feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,label
5.08079,0.371635,119.682,0.312442,0.0244941,0.486978,1.32526,0.874875,3.19575,0.217456,4.31518,-0.461853,-0.762699,0.555896,2.15666,1268.35,0.358313,24.7448,0.240275,1.01302,1.75209,0.311989,25.3311,2.25493,0.498574,0.362811,22.6875,1.38286,0.155176,0.327833,5.31777,0.811795,0.244234,493.223,0.0618576,0.182388,0.175766,-1.92217,1.53197,0.0883944,161.25,-5.89603,1.16191,10.4114,0.000986193,0.167937,0.425128,1.8323,1.07234,0.222096,0
3.11362,0.60301,2.91636,0.233675,0.0424107,0.311886,0.877652,0.834661,3.70741,0.183398,4.52446,191.545,-0.611516,0.230423,1.89039,2469.52,1.86131,6.08418,0.261122,1.06714,-2.12081,0.3713,135.533,3.77087,0.402865,0.469652,91.4267,1.58765,0.181869,-0.0372765,3.9257,1.38002,0.59965,451.459,0.105081,0.395456,3.07145,-2.43749,0.901242,0.149793,122.217,-49.3839,1.10577,5.20657,0.00247934,0.212967,0.288154,1.05539,0.91366,0.305355,1
4.50812,2.43695,78.7047,0.213119,0.00408998,0.153885,1.32948,0.800511,3.7281,0.253465,4.07921,34.1906,0.864039,0.224823,2.38469,689.685,0.344376,27.2193,0.208202,1.32991,-0.650646,0.345821,61.4518,6.96579,0.486064,0.384498,13.3329,2.04482,0.149154,-0.848974,4.65134,1.32983,1.1467,361.631,0.0924196,0.309547,-0.480262,-2.93995,1.23341,0.0665594,188.606,-19.1315,1.20331,3.2541,0.00244798,0.0866803,0.813283,0.644147,0.223743,0.116621,1
4.75668,1.66037,63.7112,0.211625,0.0101758,0.0565821,1.32027,0.8197,3.18679,0.109418,4.72386,257.296,-0.0808737,0.093742,2.41942,2611.68,0.1064,5.68124,0.244986,0.438847,-1.28402,0.3206,99.3843,2.70279,0.47355,-7.70247,88.0818,1.63036,0.12736,0.337755,7.0771,1.36893,2.0106,383.514,0.114065,0.384164,0.470139,-2.38268,0.749589,0.0958993,175.704,-2.96015,1.63762,4.64376,0.0019685,0.103016,-0.465311,0.841986,3.80191,0.150841,1
2.92478,0.70642,184.956,0.212741,0.0320122,0.13923,1.14245,0.852765,3.05084,0.143229,4.43572,120.789,0.622791,0.0972201,3.57761,2201.38,0.409983,9.70632,0.301887,0.553506,1.0571,0.415162,46.7337,5.39524,0.491296,0.220125,102.917,2.04389,0.159305,-0.0984037,4.84363,0.83556,1.13219,423.238,0.0974699,0.34097,-0.216869,-4.10076,1.242,0.0624623,96.7364,14.2094,0.992293,4.95036,0.0159011,0.248998,-0.327935,0.88457,1.46245,0.284272,0
4.22915,0.160284,92.6937,0.211771,0.010582,0.273685,1.41102,0.845658,3.32931,0.172245,4.19231,354.073,0.0363242,0.482992,2.56151,721.273,0.951972,24.2742,0.207301,0.722268,1.33994,0.330994,83.5905,2.48709,0.469773,0.726821,140.544,1.43874,0.137381,0.439677,9.23309,1.04608,0.781456,366.683,0.123011,0.3705,-0.00141557,-3.84156,1.34092,0.08187,120.511,-32.2538,0.746225,2.34371,0.0369515,0.14601,0.121689,0.383461,1.06519,0.320059,1
3.61923,1.49517,95.4245,0.210619,0.0147524,0.128315,1.32305,0.857308,2.96384,0.131276,4.36761,24.6214,0.0236089,0.20577,1.94987,2972.97,0.727567,16.0957,0.442029,1.38734,1.44622,0.354985,155.106,3.72989,0.493699,-1.57896,141.001,1.60781,0.173559,0.471261,5.71307,0.570371,1.05274,326.829,0.110677,0.344823,0.364692,-3.7684,1.70181,0.0496743,211.305,-16.6488,0.272804,4.62662,0.0246637,0.121027,0.210492,1.37174,0.417383,0.278499,1
4.21603,2.01872,142.47,0.241432,0.00108225,0.255431,1.24103,0.836545,3.3972,0.196974,4.09395,108.646,-0.381819,0.395516,2.4494,1071.55,1.15693,16.4083,0.246394,0.459688,0.0975275,0.335953,69.7971,6.22531,0.407928,-0.570401,48.9429,1.5122,0.13805,0.327759,7.00058,1.69346,1.41178,412.65,0.0785543,0.425715,-0.242517,-2.31016,1.90925,0.107566,128.846,-10.0592,0.44748,1.07669,0.0338101,0.180086,0.422304,1.77334,-0.110871,0.276333,1
3.91118,1.67184,253.072,0.25153,0.0687831,0.164128,0.837713,0.759896,3.73605,0.168201,4.23409,362.167,0.767118,0.237865,2.13288,1048.82,1.08798,32.0095,0.360129,0.904835,-0.576966,0.323561,162.646,5.31828,0.49485,0.417061,21.698,1.34798,0.13722,-0.340034,5.62362,1.38395,1.05745,272.174,0.0523815,0.29198,-0.0400863,-2.48856,1.61333,0.116078,151.818,-16.1685,0.488273,7.60398,0.0100402,0.126827,-0.0167782,0.935633,0.152933,0.195536,0
4.33448,0.755155,9.83141,0.33354,0.015748,0.358261,1.47441,0.798421,3.48222,0.14229,4.41726,188.064,-0.815589,0.205337,3.1657,1048.31,0.450766,3.27336,0.296954,1.12762,0.430297,0.304264,445.723,6.4077,0.459928,0.480971,143.142,2.02764,0.164933,-0.712301,4.48003,0.77301,0.718451,350.576,0.0704672,0.235475,0.993649,-4.61013,1.06154,0.106559,166.252,-5.44823,0.456711,8.80225,0.00123609,0.103367,0.31133,4.19772,1.92357,0.22307,1
3.98228,0.381638,21.3557,0.224484,0.0369565,0.210246,0.959024,0.890823,3.51719,0.228777,4.40468,27.6193,-0.423727,0.781238,2.1598,316.667,1.42475,15.2134,0.223132,0.743326,1.57475,0.353887,100.019,2.89879,0.463685,0.0717308,95.8237,1.34649,0.173138,-0.673989,5.15797,0.782266,1.27604,363.901,0.111965,0.140709,1.38826,-3.95409,1.87475,0.0737451,172.369,-8.71333,0.272608,16.6653,0.00758214,0.168304,-0.402007,1.19079,-0.12418,0.196808,1
4.59285,0.271532,86.306,0.251308,0.00564334,0.116653,0.866722,0.81926,3.56682,0.173103,3.36536,409.334,0.583678,0.159518,1.78957,380.759,0.277812,22.1902,0.267097,1.20942,-1.37007,0.310089,27.7378,4.77492,0.393748,0.210566,1.55148,1.3148,0.242725,0.528575,7.53136,1.05879,0.782838,342.708,0.07071,0.191803,0.930094,-3.37552,1.56634,0.126559,153.495,-25.0911,0.309823,5.33961,0.11007,0.141877,0.221202,6.38556,0.97964,0.223783,1
4.24974,1.80731,85.4356,0.241151,0.0188034,0.23145,1.05591,0.898987,3.22039,0.177438,4.41222,165.966,-0.864299,0.370942,2.00906,973.039,0.198042,66.8951,0.291785,0.265289,1.29962,0.497175,54.7822,3.43393,0.481933,-0.555265,4.10784,1.36649,0.165272,0.115682,7.60463,0.982845,0.381189,226.76,0.0274163,0.256761,-0.993108,-1.51258,1.62892,0.0690106,178.381,46.0313,2.64415,2.04013,0.0455487,0.291891,0.157947,3.11819,1.83566,0.20015,1
2.69046,1.73467,63.9029,0.246698,0.041502,0.0138342,0.975534,0.834937,3.86603,0.189498,4.30923,183.955,0.704229,0.193733,3.11456,766.267,0.462758,5.20777,0.235921,0.894759,0.756603,0.320417,62.0977,3.17539,0.499384,-0.111926,10.4047,1.39216,0.107841,-1.29999,9.64804,0.436951,1.66607,480.383,0.02016,0.252146,1.37097,-3.17836,1.2282,0.0814807,112.997,-24.6543,-0.241863,3.349,0.0659631,0.134365,-1.47919,2.00168,0.283383,0.286284,1
4.41985,0.771839,226.494,0.278974,0.036385,0.169771,0.596534,0.834758,3.59916,0.181357,4.33682,291.592,0.522571,0.614963,3.11346,3376.31,0.442427,42.6399,0.348449,0.912992,0.556993,0.257426,77.2248,4.21103,0.470153,0.243451,188.511,1.41393,0.202075,-0.545167,13.503,1.17668,1.17153,269.839,0.0337421,0.268967,0.38513,-4.37501,1.3874,0.101934,146.11,-33.0115,0.595247,2.72513,0.0487239,0.0875908,0.0919688,3.23113,0.0292703,0.207146,1
3.60121,0.396317,142.091,0.332072,0.0137457,0.273221,1.01313,0.924014,3.18783,0.177019,4.12874,204.538,0.756496,0.0718836,2.20712,451.978,1.03282,89.6093,0.247536,0.340361,-0.804238,0.313099,44.0363,3.65154,0.487222,0.245485,170.265,1.12364,0.157431,-0.840213,5.04845,1.26922,1.29141,410.792,0.106188,0.277461,-0.347735,-4.77939,1.33876,0.111465,178.438,-22.61,1.10185,2.97949,0.00174672,0.131455,0.621573,2.64094,0.674013,0.239505,1
4.71747,0.499666,59.3003,0.248509,0.0180343,0.115834,1.07506,0.757904,3.58474,0.167037,4.39921,248.456,0.770943,0.237349,3.57268,1270.91,0.360823,19.911,0.288679,2.0871,2.1034,0.290196,71.5555,3.9659,0.345436,-0.116572,4.2245,1.09912,0.131239,-0.360105,10.3513,0.724755,1.20914,477.176,0.108868,0.326389,0.352408,-4.28948,1.46902,0.0551141,64.7419,-11.6622,-0.538461,2.29167,0.00905797,0.113866,-0.456046,3.82705,-0.101809,0.316648,1
5.57596,0.303278,70.0855,0.25035,0.00914286,0.1433,0.837713,0.781901,3.24346,0.267461,4.144,38.9563,0.833725,0.160989,1.72361,681.895,0.229857,10.1509,0.34121,0.778541,0.857597,0.277876,71.3521,3.67617,0.362448,0.372816,377.649,1.32642,0.191834,-0.626678,5.29546,0.945977,2.98575,281.8,0.0853481,0.249724,0.419911,-4.57341,1.5634,0.0813826,122.404,-10.0188,0.642785,4.89444,0.0374449,0.173788,-0.479821,4.43416,1.54518,0.199652,1
3.6118,0.751682,124.485,0.225936,0.00665779,0.34163,1.20753,0.846162,3.52369,0.211686,4.70696,231.149,0.250919,0.134406,2.92526,1361.34,0.705341,19.7761,0.307971,0.61738,0.333427,0.294611,37.5152,3.6003,0.474978,1.01788,83.5819,1.5255,0.113545,0.498545,15.8269,0.401482,0.729668,348.568,0.105692,0.232103,1.40628,-2.73954,1.04557,0.0682613,93.6475,-25.4072,0.699705,3.64401,0.0443864,0.157799,0.0815282,0.701367,-0.0492684,0.165623,1
5.45979,1.26666,34.09,0.240195,0.00373599,0.174417,0.66332,0.861839,3.15726,0.194378,4.18005,279.115,0.784537,0.589689,5.69837,869.556,0.232341,4.78812,0.321114,0.898356,-0.365073,0.208791,154.163,6.74871,0.419149,-0.697344,13.1305,1.10255,0.187711,-0.670967,6.27138,1.3387,0.672518,417.745,0.0745017,0.21722,0.994999,-4.30622,1.60484,0.0894716,115.149,-3.01172,-0.770043,7.87896,0.0552381,0.131424,-0.254847,4.37146,1.59532,0.249624,1
3.01014,0.485403,119.939,0.288661,0.00193798,0.246022,1.51986,0.801606,4.00106,0.164019,4.49226,434.994,0.995404,0.182267,1.68361,382.358,2.25705,31.5965,0.426593,0.454847,-0.896669,0.336106,55.9917,1.33308,0.451314,0.10968,208.987,1.54288,0.113346,0.388778,7.2181,1.45886,0.65616,403.422,0.0961187,0.363516,0.610971,-2.45452,1.16688,0.141407,152.46,32.0544,-0.0697476,6.32723,0.00278035,0.119679,0.0120402,1.70754,2.27041,0.272033,1
3.1417,0.626805,67.6161,0.360414,0.00796359,0.199596,1.18513,0.774685,4.10684,0.171652,4.65295,-0.997925,0.985402,0.0694796,1.51778,570.452,0.47815,9.08874,0.299413,0.381308,-1.41881,0.391685,254.773,3.97062,0.491545,0.585518,404.176,1.55133,0.071077,0.17834,8.30517,1.02113,0.614876,364.518,0.0738817,0.279813,-0.544545,-2.98069,1.08776,0.122667,118.422,46.2578,0.224894,3.29366,0.00400802,0.215447,-0.405859,0.831535,0.176271,0.257143,0
4.81205,0.392091,37.5563,0.189334,0.0121507,0.143762,0.553896,0.897653,3.05233,0.181256,4.23583,132.248,0.846931,0.128075,2.07418,1292.08,1.98845,6.73872,0.218103,1.1452,0.154504,0.185366,42.4214,5.65094,0.489516,1.52427,15.5224,1.97798,0.0804152,-0.0778284,4.89709,0.917164,0.602097,248.654,0.0292218,0.400657,1.0351,-3.54504,1.46944,0.0794695,115.653,10.064,0.256953,6.74018,0.00126263,0.142349,-0.432197,1.44717,2.97119,0.321914,0
3.59271,1.97212,127.233,0.228377,0.0175824,0.115834,0.880848,0.901957,3.41519,0.170102,3.61877,64.9975,-0.321428,0.786879,2.51765,557.915,0.180729,5.61524,0.279373,0.608036,0.908917,0.328736,23.0465,3.40927,0.393922,-0.167284,8.72536,1.93439,0.131016,-0.806151,5.63383,1.61878,0.715718,397.944,0.25222,0.243182,0.848338,-4.15241,1.51481,0.0918368,110.609,25.5172,0.396887,4.81851,0.100686,0.160496,0.23801,0.602791,1.04473,0.265257,0
2.73414,0.716684,242.174,0.223922,0.0245399,0.311823,1.52425,0.797774,3.56927,0.16443,4.01978,1.50854,0.87953,0.348658,1.81845,1555.33,2.33333,8.30716,0.340517,0.694065,1.08316,0.372642,102.595,4.50098,0.482936,-0.0751719,28.548,1.77047,0.0931401,0.118056,11.6172,1.34802,1.74864,494.012,0.105416,0.270848,0.512093,-4.37018,1.54986,0.0720951,111.361,-23.023,0.316575,8.22513,0.0,0.149299,0.553081,3.8415,1.81705,0.190064,1
2.54902,2.1527,227.349,0.198566,0.00313972,0.138671,1.64054,0.873899,3.6649,0.178893,4.56134,278.724,0.14984,0.787943,4.77677,366.995,0.207972,42.7196,0.346516,0.548657,0.684233,0.366548,53.4738,2.59162,0.492892,0.557845,181.766,1.34882,0.212607,0.183196,7.74947,1.1526,0.473322,212.797,0.147201,0.248062,0.0437212,-4.2853,1.03774,0.0842996,162.4,-61.9656,0.468108,7.52216,0.0553506,0.100648,0.170673,1.24065,1.27526,0.141531,1
3.38001,0.75334,474.372,0.220566,0.0117925,0.156479,0.508329,0.819119,3.48578,0.145064,4.15612,3.48877,0.261149,0.210058,2.8972,1621.51,1.12685,11.6276,0.250344,0.851476,-0.679605,0.361616,651.168,4.47011,0.317807,-0.0357093,105.177,1.55579,0.11221,-0.75958,7.89287,0.729294,0.166025,190.377,0.112064,0.350926,0.111178,-2.67799,1.37814,0.0848137,154.431,-7.0254,0.518303,6.23477,0.00524246,0.194386,-0.158969,1.49092,1.11443,0.203672,1
3.59366,1.48347,35.8034,0.236768,0.045283,0.150973,1.35579,0.880848,3.11187,0.148239,4.35583,97.5063,0.906707,0.184921,2.37438,1042.08,1.13936,4.70483,0.408377,0.846616,1.16268,0.339658,119.805,4.39974,0.459226,0.930799,149.865,1.40697,0.0792936,-0.170884,5.99496,0.434839,0.775413,255.732,0.0758676,0.242134,-0.377585,-4.99102,0.985393,0.0960675,129.197,-6.90923,0.486497,3.854,0.0190114,0.177245,-0.213775,1.76277,0.982779,0.193017,1
4.81375,1.88808,261.902,0.260995,0.0581854,0.0653048,0.522496,0.538382,3.36532,0.198509,4.53859,419.196,0.961946,0.195853,1.60459,1215.79,0.208203,14.4869,0.219847,0.868751,0.472454,0.406439,157.438,3.84001,0.477542,0.570345,93.3079,1.71121,0.203252,-0.00611888,5.80968,0.277371,0.67506,304.97,0.0979663,0.29437,0.813559,-2.18315,1.4464,0.172035,136.107,-35.7605,-0.133122,2.23209,0.0603015,0.166882,0.259234,1.7685,-0.240661,0.191558,0
3.63308,1.12667,261.35,0.269558,0.0072904,0.0406329,1.59928,0.849749,3.32368,0.203368,4.12935,29.0682,0.0548055,0.0531463,2.75453,554.107,0.578978,16.7719,0.245111,1.15498,-3.07173,0.330948,29.6661,3.90291,0.4788,0.337754,49.1832,1.90067,0.117528,-0.117569,9.46176,1.0522,0.608757,403.847,0.125861,0.350542,0.184942,-0.549291,1.69477,0.143328,99.8997,-28.3229,0.204762,14.8671,0.00313808,0.208882,-0.00517461,0.750373,0.128739,0.155604,1
3.62969,1.69965,70.2955,0.203168,0.0414334,0.465278,1.73754,0.900498,3.50473,0.155772,4.63069,222.185,0.988062,0.0214684,2.10228,3530.47,0.859126,4.03907,0.235988,1.69852,0.139561,0.445117,24.061,3.64408,0.457542,-3.55851,19.4769,1.31964,0.128464,0.275835,5.86424,1.1552,0.740515,492.239,0.0742931,0.259513,-0.670238,-3.75018,1.05734,0.0680625,136.061,-24.3441,3.19301,3.07804,0.00136986,0.106082,0.119333,5.15463,2.27324,0.275229,0
3.5178,4.759,38.5352,0.257484,0.00818713,0.117705,0.639244,0.753108,3.11427,0.253424,4.11848,-0.380676,-0.168359,0.86233,2.55002,638.709,0.466288,78.5509,0.243942,0.797727,0.325222,0.27574,172.515,4.50819,0.459122,0.0671256,1.35899,1.74771,0.106648,-0.524038,8.22005,0.806846,0.434156,494.32,0.0279092,0.375668,0.471782,-2.84774,1.10459,0.11449,129.073,-0.366058,0.84116,2.50113,0.0259403,0.232091,-0.127679,4.0612,1.12504,0.234492,1
3.2624,1.99049,8.85205,0.234101,0.0419948,0.418836,1.33793,0.816991,3.06,0.217922,3.93696,83.5747,-0.40086,0.199213,4.37818,906.734,0.322038,7.78849,0.356,-0.569068,2.47711,0.333849,136.575,6.47116,0.472508,-1.18347,111.974,1.35077,0.112134,-0.187754,4.43116,1.00373,0.763339,240.725,0.0755986,0.258967,-0.14021,-2.99168,1.58176,0.0677917,137.275,-19.7413,-0.696846,9.88584,0.00519751,0.2761,0.408947,5.8411,1.11833,0.223721,0
3.88384,5.25067,45.3982,0.383825,0.0154867,0.166988,0.616979,0.878621,3.43919,0.229973,4.08648,101.351,0.81055,0.0861593,1.97528,567.795,0.259605,6.3712,0.212748,0.177203,7.35489,0.33719,27.4476,2.88627,0.449448,0.699633,191.18,1.80557,0.151552,-0.231394,9.28082,1.1968,0.445583,359.611,0.0886448,0.286197,-0.260486,-2.49825,1.51147,0.0624949,136.769,-22.9363,2.18377,8.94983,0.0537634,0.0796166,0.165013,1.63619,-0.0300857,0.288032,1
4.37899,0.341787,34.0308,0.207906,0.0171233,0.203497,1.03556,0.895655,3.13918,0.213839,3.90332,377.005,0.99321,0.267204,3.43667,649.007,0.197361,86.0498,0.334878,-0.0808889,1.14588,0.43254,44.2026,3.85699,0.375988,-0.359559,38.7487,1.34893,0.158811,-0.696249,7.84732,0.865264,0.533378,306.277,0.0221443,0.339188,-0.188945,-4.68205,1.50983,0.111119,181.323,8.38955,0.394633,8.06134,0.0034904,0.255538,-0.211448,0.731507,1.04071,0.187797,1
4.75498,0.451792,114.557,0.219712,0.0271041,0.419671,0.586586,0.841874,3.5697,0.258491,4.40206,214.115,0.878562,0.21942,4.23164,1166.3,0.21838,33.2796,0.239658,1.56622,0.420765,0.31048,48.3036,5.62937,0.440363,0.187174,14.5756,1.74418,0.131465,-0.615151,4.53422,1.50794,1.36148,133.869,0.135312,0.270093,-0.11429,-4.06507,0.950012,0.271486,142.251,-14.5787,0.363531,4.94998,0.00639659,0.204731,0.0116631,1.22538,-0.213338,0.305002,0
3.09978,0.549402,623.831,0.253362,0.0215164,0.413882,0.677428,0.828247,3.29734,0.145961,4.4305,188.531,0.886428,0.0671842,1.9883,737.355,0.465574,8.08453,0.323417,0.679342,0.59264,0.331671,108.501,5.59254,0.498311,0.261268,13.6135,2.06606,0.17349,0.117913,5.27073,1.12899,2.57256,344.163,0.0564481,0.415559,0.105744,-3.6152,1.31659,0.0848491,129.545,26.8215,1.86922,3.94857,0.0449141,0.383479,0.0747678,1.29876,-0.501511,0.282439,1
5.12316,0.574798,25.802,0.348168,0.0428832,0.0979995,0.817527,0.890852,3.2591,0.202059,4.26092,255.101,0.977283,0.129769,2.74137,2804.74,1.07699,8.92276,0.269625,0.978275,-0.0167987,0.356021,450.055,4.02318,0.453236,-0.686635,119.534,1.01216,0.240922,-0.0527822,9.74735,1.51101,0.548987,315.881,0.0931246,0.305828,0.664662,-3.39959,1.46522,0.0922727,115.037,17.4229,-0.432102,3.31395,0.0257426,0.0852256,-0.0809133,1.31214,10.4566,0.286201,1
3.01862,1.55968,8.61998,0.270884,0.00207684,0.188171,0.899492,0.918973,3.53494,0.121945,4.30352,175.175,0.59831,0.166638,3.55924,525.939,2.29591,2.50662,0.337634,0.543132,-4.87857,0.425926,242.633,3.99414,0.451422,1.14695,9.68578,1.61524,0.111076,0.297961,4.25193,0.674889,0.824848,479.79,0.0257685,0.282429,1.3663,-3.23157,1.34325,0.076126,92.5442,-30.2904,0.84418,6.85912,0.00717213,0.247293,0.0524356,1.37377,0.0778878,0.227403,1
4.34261,0.242293,166.839,0.333302,0.0149551,0.275816,0.829704,0.753386,3.74026,0.128728,4.36653,-0.467957,0.769309,0.151439,3.76665,485.584,0.40539,11.5245,0.282963,1.03637,2.21143,0.30184,88.3429,3.66571,0.418987,-0.313974,196.955,1.38368,0.130535,0.314,6.20905,1.02212,0.582654,209.88,0.0508449,0.353772,0.803432,-2.06508,1.88919,0.105406,186.393,-13.7016,1.8342,4.46505,0.0,0.0764417,0.311212,2.89091,9.29788,0.273963,0
3.75454,1.24938,71.2799,0.291536,0.00830368,0.251013,0.797869,0.774738,3.27334,0.177189,3.91097,359.07,0.373917,0.248207,2.65197,410.432,0.688715,7.7114,0.343474,0.819924,-0.283803,0.34386,54.7258,4.78223,0.429123,0.218669,7.88025,1.7414,0.209308,-0.0384344,10.1376,0.829115,0.344305,344.864,0.0956462,0.316077,-0.391095,-3.02115,1.20809,0.0794664,164.513,-5.25931,-0.241526,6.26149,0.179856,0.147109,-0.00324426,0.399311,-0.0480649,0.383766,1
6.02908,0.783368,189.566,0.255773,0.0139752,0.246703,0.628153,0.889323,3.3593,0.190347,3.84763,150.212,0.851886,0.305138,3.56578,951.895,1.00667,33.5534,0.279605,0.764434,1.27531,0.339306,59.9157,4.09919,0.463759,-1.47441,4.86558,2.83384,0.176653,-0.944062,4.63835,1.35263,0.52565,415.123,0.0448351,0.351247,2.66673,-1.63844,1.19707,0.103826,179.333,-26.4159,0.822585,4.07882,0.0103567,0.160525,-2.91439,3.14578,-0.0759445,0.0995232,1
3.28452,1.22303,89.5632,0.340643,0.0177638,0.399934,1.11666,0.821635,3.75536,0.214975,4.51989,346.174,0.338545,0.391556,2.79508,523.051,1.08979,20.9804,0.219638,1.10257,0.584568,0.202985,58.4875,3.12967,0.495179,1.08159,217.16,1.27117,0.168172,0.585715,4.94531,1.43985,1.17848,333.205,0.0228053,0.277558,-0.604794,-4.20408,0.925204,0.0768031,110.397,38.847,0.514062,4.44126,0.00124069,0.115055,0.242217,5.39061,0.215132,0.260705,1
2.95173,1.44942,42.4636,0.223193,0.00501672,0.384191,0.695644,0.911252,3.07915,0.153954,4.70658,292.189,0.980211,0.491812,1.52596,1267.71,2.2491,2.64873,0.259958,-0.202561,0.513656,0.237548,15.3627,2.92555,0.414583,-1.82346,10.8491,1.25119,0.100933,0.412042,5.70499,0.677137,1.94585,361.723,0.0622384,0.320603,0.300574,-4.61013,1.10066,0.0758891,169.279,-1.68017,0.129364,2.75144,0.00837989,0.109744,0.12377,2.94854,-0.0845457,0.112068,0
4.19988,4.11398,78.5228,0.241358,0.0121609,0.137779,1.77314,0.886953,3.2285,0.149403,4.49106,415.987,0.381153,0.0925701,3.09163,4424.56,0.369395,7.65106,0.276407,1.09014,-1.11395,0.315461,37.9056,3.05764,0.423495,0.233035,117.035,1.52964,0.120829,-0.324395,4.98467,1.46355,0.368376,336.826,0.140012,0.26432,-0.174139,-3.6492,1.4684,0.0871297,140.028,-14.0328,-0.340582,4.72619,0.0262069,0.124301,-0.52503,0.824656,0.666852,0.253817,1
2.9837,1.12191,65.6376,0.22026,0.0267738,0.320251,1.46003,0.823885,3.89293,0.263148,4.58046,70.5123,0.845678,0.100887,2.02793,3063.91,0.240686,10.1339,0.215501,1.67436,0.939861,0.28436,52.701,3.14945,0.491441,0.854722,8.28745,1.32012,0.0823616,-0.030925,10.246,0.714826,0.278203,317.059,0.10674,0.268035,-0.031391,-2.28525,1.30613,0.0721451,179.625,28.2491,0.733943,11.2283,0.0323741,0.154786,0.194383,4.44395,0.0496506,0.260587,1
3.71369,1.3139,275.871,0.20153,0.033945,0.358516,0.816152,0.885606,3.43924,0.20045,4.72891,-0.484131,0.990688,0.172218,3.4322,3408.75,1.51571,105.951,0.258137,0.785618,0.201576,0.335556,286.704,3.73808,0.462551,-3.95173,87.7534,1.57378,0.167256,-0.92134,8.09194,1.76625,0.684473,487.306,0.0446799,0.367514,1.07909,-5.43694,1.54415,0.041408,182.96,-10.1668,1.19788,3.80213,0.0350047,0.170264,-0.621143,1.31595,0.44362,0.156666,1
3.94406,0.929918,49.66,0.21996,0.00182482,0.343929,1.45977,0.908032,3.0466,0.131032,4.41717,0.0206909,0.447938,0.16475,2.3513,478.981,0.682697,12.1906,0.236287,0.750747,0.118435,0.365354,37.5152,4.4632,0.482284,0.147412,21.3198,1.493,0.113061,-0.778912,4.41205,0.555419,2.4051,163.441,0.117089,0.22743,-0.141306,-2.63585,1.21644,0.0785918,159.934,-1.51963,-0.272683,5.21966,0.00126263,0.0903897,-0.368416,1.70504,0.399872,0.282583,1
3.78604,0.741371,18.6057,0.214339,0.0165746,0.297281,1.30372,0.9227,3.40321,0.222643,4.19648,66.1209,0.293822,0.255019,1.8961,1452.47,0.92582,7.32055,0.344828,0.883511,2.43502,0.389807,284.735,4.54503,0.488232,-0.0238386,112.02,1.24193,0.191737,0.518352,7.68533,1.14165,1.82225,489.173,0.114363,0.193506,0.436292,-2.72027,1.4359,0.189177,73.1771,-16.3166,0.734582,3.54796,0.0,0.197649,-0.128501,4.17919,-0.243842,0.24196,1
3.01741,1.47972,12.1565,0.26967,0.0360902,0.468078,1.37024,0.833461,3.27687,0.0590996,4.36021,392.883,0.879861,0.347507,3.89976,1962.42,0.154518,8.30792,0.223054,1.00343,0.580171,0.407125,31.351,2.29176,0.472484,-1.67903,137.847,1.11088,0.129427,-1.30138,7.15614,0.854502,1.47839,398.901,0.116907,0.256007,-0.319451,-3.21741,1.25788,0.0858555,104.007,-27.2389,1.15504,3.05189,0.00733945,0.0935962,0.123513,1.73935,-0.217477,0.244758,0
3.21567,0.583684,42.9333,0.258279,0.0204521,0.129028,0.63415,0.882308,3.67352,0.175961,4.37135,63.35,-0.429426,0.0513977,2.60826,1025.6,1.68316,7.28787,0.277427,0.952816,-3.58992,0.347771,69.5898,3.08385,0.437216,0.136284,97.3302,1.57137,0.272236,0.170077,8.54933,1.02765,0.792092,295.288,0.0530034,0.266712,0.0370652,-1.00374,1.63316,0.0925034,126.186,-50.1951,0.298219,5.05438,0.0218818,0.233441,0.0707306,1.38756,1.39466,0.239096,1
3.00087,0.862476,220.954,0.239386,0.0456674,0.31186,0.543166,0.840741,3.20747,0.167427,4.1449,83.5747,-0.329138,0.210865,1.64542,614.023,1.28449,8.45337,0.315582,0.253162,1.16821,0.247637,321.2,5.52439,0.412044,0.56892,1.1774,1.51169,0.14428,-0.696765,5.02792,1.27679,0.544748,377.79,0.0476004,0.41836,-0.74294,-2.33702,1.04675,0.102324,170.099,-38.1625,0.773818,3.82044,0.0,0.0601147,0.387577,2.32033,0.0145114,0.245256,0
5.58925,3.10585,289.948,0.229792,0.0285996,0.270062,1.37941,0.866169,3.41343,0.193495,4.44531,53.5596,-0.96202,0.22207,2.69873,451.978,0.265242,46.8779,0.290842,1.61839,1.20369,0.355908,409.055,2.98353,0.490893,0.252353,22.9874,1.46141,0.187386,-0.328336,5.43568,0.694295,1.06178,392.864,0.0947743,0.337955,0.58256,-4.6414,1.05859,0.0840562,161.724,31.1208,1.79668,3.81551,0.126246,0.117418,0.36636,1.17013,0.618757,0.222067,1
