feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,label
3.42858,0.844549,151.261,0.230867,0.0671521,0.038767,1.25829,0.828971,3.51023,0.162904,4.15249,-0.100281,0.898202,0.0274371,2.16605,2638.35,0.135909,12.9176,0.226471,0.822817,-0.0505662,0.35201,20.0208,3.612,0.4839,0.390505,6.96436,1.43701,0.220921,0.208328,5.92787,1.10322,1.28706,456.329,0.0537485,0.291891,1.97204,-3.92919,0.861197,0.0847091,187.004,-7.44426,2.02661,3.77789,0.0497018,0.155776,-0.169312,1.22001,1.36177,0.267471,1
3.56916,0.873284,5.04222,0.232985,0.0361328,0.153309,1.4148,0.892598,3.3183,0.190229,4.06869,223.883,0.847016,0.102258,2.8582,2046.38,0.947984,20.4686,0.28519,0.855393,-0.573916,0.281583,98.1112,6.43796,0.470422,0.561121,158.206,1.15642,0.182516,-0.048632,6.01787,1.43687,0.51651,367.986,0.156147,0.449163,0.571066,-4.92661,1.31076,0.0949211,146.801,-47.2236,0.211033,5.64944,0.0276074,0.10236,-0.0267162,0.618688,0.265961,0.299522,0
3.12081,1.00423,171.786,0.215923,0.00578035,0.365949,0.389032,0.725992,3.24402,0.197605,4.20202,128.738,-0.604527,0.577726,3.172,1712.46,0.32698,17.3748,0.275899,0.186043,0.0004843,0.27476,34.9179,3.13776,0.488583,-0.570958,3.30755,1.57621,0.0979662,-0.238812,6.59118,1.13347,1.29506,309.07,0.0934385,0.309333,3.14511,-1.99374,1.18846,0.112796,85.7242,30.8158,0.39004,7.43373,0.0730435,0.0252601,0.432387,0.697593,1.25047,0.357135,0
6.89308,3.72128,24.9443,0.276238,0.0269278,0.182277,0.818229,0.855377,3.44282,0.169508,4.13726,148.383,0.56318,0.108274,2.84145,1266.21,0.290726,3.87633,0.215146,1.4744,0.0918771,0.316136,135.903,7.4367,0.413386,0.371398,125.235,1.89627,0.122316,-0.378156,5.58412,0.891855,0.898947,489.123,0.132331,0.346979,0.882119,-2.14468,1.75314,0.14204,144.747,15.3651,0.0613155,6.0104,0.0487239,0.206115,0.179457,0.717925,0.634736,0.266564,0
2.82023,0.584876,54.9594,0.252405,0.029601,0.14828,1.6298,0.876177,3.06222,0.217766,4.36625,225.684,0.657023,0.0484547,3.34593,655.206,0.363552,7.25493,0.290853,0.97755,0.213377,0.304124,369.359,1.91643,0.485486,0.0721459,6.70121,1.62449,0.101303,-0.0214895,7.66752,1.14114,0.323947,345.532,0.169244,0.266712,0.0930926,-1.09411,1.36329,0.0858416,119.869,4.18422,-0.230005,6.34795,0.00220264,0.144874,0.196418,4.65565,1.4763,0.290777,1
3.68549,2.66326,530.435,0.333248,0.0157143,0.136269,1.08949,0.886883,3.17639,0.229773,3.80509,127.561,0.635983,0.148396,2.37353,3814.47,0.314733,21.6686,0.391679,1.64519,0.498847,0.310247,40.8053,4.86995,0.415333,0.32408,122.449,1.4049,0.267686,-0.128426,5.11516,1.18974,0.788807,322.221,0.131682,0.310183,-0.363224,-2.62256,1.24995,0.119617,141.894,17.4118,0.94759,2.89704,0.0457516,0.289001,0.263505,1.50498,1.59217,0.294378,1
2.63774,0.52446,391.556,0.259296,0.0181034,0.113717,0.742335,0.881877,3.37649,0.112459,4.32017,251.886,0.613724,0.335387,1.86334,595.465,0.775851,7.44655,0.224339,1.08487,2.18241,0.259606,271.266,2.37208,0.429313,-3.94155,7.62052,1.41528,0.252531,-0.256658,8.20923,1.63992,0.778624,484.294,0.0902509,0.37225,0.0725413,-2.91248,0.948455,0.0651407,141.963,-7.01056,0.115966,4.64372,0.0612613,0.176907,0.484367,2.85856,-0.0131954,0.27277,1
3.00861,3.28716,122.195,0.257955,0.0339578,0.154398,1.09525,0.8839,3.15188,0.198215,4.37072,232.589,0.813121,0.35062,2.01772,829.78,0.639822,16.6425,0.236031,0.377751,1.30304,0.311844,26.2545,3.27894,0.468629,-1.06138,187.145,1.18669,0.138885,-0.808175,4.82786,0.564253,0.989831,381.512,0.0962506,0.221731,0.248534,-3.12094,1.35256,0.091941,76.8379,-18.7629,1.81908,4.57304,0.0810811,0.125714,0.316008,1.4198,0.769482,0.230007,0
3.76067,2.4052,460.153,0.318572,0.0131904,0.34095,1.54916,0.856612,3.21676,0.139189,5.13478,133.764,0.59047,0.268556,2.79982,554.613,0.245223,16.6513,0.26025,0.527685,-3.91468,0.383481,539.966,4.30643,0.404415,-1.46053,112.778,1.40111,0.159215,-1.24121,7.07444,1.25798,1.17297,310.71,0.0544826,0.265713,0.669005,-3.7542,1.75153,0.0883586,136.141,2.13628,3.40586,5.83381,0.00271003,0.129055,0.694728,1.31369,3.24977,0.203679,1
6.00633,0.396963,6.86053,0.246937,0.00144092,0.205631,1.21947,0.821439,3.1739,0.247724,4.15359,-1.03235,0.919079,0.366988,1.89376,1683.15,0.296029,33.2204,0.254502,1.15234,1.67754,0.36528,85.3268,1.68128,0.423495,-0.484452,13.8459,1.69705,0.114026,-0.229577,6.84653,1.48256,0.848874,434.895,0.173753,0.338019,0.5343,-3.0425,1.40776,0.0648771,119.018,4.18236,1.19102,1.67061,0.242081,0.168605,0.0524925,2.68377,3.50851,0.266146,1
4.89061,0.531369,35.264,0.226357,0.00947459,0.474785,0.743656,0.861016,3.15462,0.227336,4.31607,207.761,-0.0697841,0.411776,2.30581,1478.53,0.881086,35.5937,0.237062,1.2313,1.6716,0.310227,73.2271,3.48696,0.474828,-11.5846,203.964,1.59652,0.290052,-0.343714,7.03799,1.52522,2.65172,94.8316,0.100786,0.253135,0.927898,-2.20374,0.904637,0.0587927,186.554,-104.427,1.20596,3.37603,0.0172084,0.12442,-0.00370669,1.97645,1.10281,0.2621,1
5.16542,1.01413,9.94485,0.234084,0.0524109,0.127888,0.983736,0.88387,3.10791,0.276416,4.17627,53.3169,0.564667,0.195231,3.25064,496.807,0.484833,5.17868,0.25261,1.78044,1.22964,0.339147,44.6456,5.76511,0.473458,0.36292,107.859,1.56793,0.0784772,-0.898326,4.4001,0.65315,1.07363,382.494,0.0818527,0.271442,0.371525,-5.62568,0.922152,0.0687162,172.072,-19.0305,0.514264,1.41821,0.0625621,0.250076,-1.18836,1.07356,0.974559,0.267489,0
3.33129,2.56309,33.2769,0.279823,0.005,0.30929,1.20879,0.871044,3.15996,0.162556,4.35058,-0.265503,0.98914,0.522588,2.46195,2407.35,1.62928,7.63658,0.193798,1.14839,-2.23566,0.300734,63.3027,2.66671,0.413388,-0.413172,197.758,1.58551,0.146447,-0.351015,6.92534,1.55518,0.710166,464.161,0.0459481,0.37194,0.516015,-3.83168,1.07994,0.178755,138.771,-31.233,-0.169963,3.41655,0.00171969,0.194602,0.0523235,2.91028,0.373699,0.255078,0
3.07311,0.744463,43.8939,0.24029,0.0197531,0.238452,1.38203,0.865858,3.35582,0.156013,4.09758,156.128,0.515608,0.0547706,2.39096,2198.88,2.29794,31.1867,0.253235,0.75287,-0.195533,0.25498,230.56,3.36778,0.497426,0.127077,33.3275,1.32999,0.12323,-1.38313,7.41453,1.32911,0.393955,354.744,0.0710387,0.36596,2.05801,-3.1471,1.14169,0.198075,115.212,-20.9456,0.882106,3.2538,0.0672269,0.121633,0.593092,1.52958,0.234935,0.192757,1
3.82968,1.15631,177.261,0.268194,0.0105597,0.280916,0.93168,0.814708,3.07776,0.180024,6.0033,355.059,0.228478,0.196425,2.27424,650.429,0.741455,22.1333,0.314387,0.43071,-1.78056,0.243499,91.4909,3.15837,0.473302,-0.793846,6.27814,1.17964,0.169723,0.22069,16.3556,0.719921,0.42152,316.143,0.0317752,0.329869,0.0610065,-2.86008,1.70291,0.0832648,191.174,-48.7471,-0.162909,1.94223,0.015625,0.0807706,-1.88794,1.71812,0.0511434,0.245264,1
5.65493,1.02842,105.495,0.266608,0.0325048,0.138854,0.958585,0.805797,2.89849,0.224827,4.65254,25.3795,0.875988,0.0681315,3.14838,1153.23,0.325274,30.0731,0.318694,1.07782,-4.649,0.264448,82.0172,4.06443,0.397845,-2.38114,60.6268,1.74295,0.081539,-0.582618,7.42139,0.648361,1.34226,494.068,0.0578942,0.378153,-0.3242,-2.4178,1.04456,0.0599345,105.688,-45.7853,1.87186,2.99389,0.0659631,0.127089,0.280078,4.59907,2.49161,0.208198,0
4.62569,0.624778,6.99468,0.238767,0.00729927,0.249151,1.50042,0.773806,3.35782,0.183922,4.78307,373.28,0.780981,0.148118,2.66464,558.588,0.348448,12.9226,0.23665,0.122839,-1.43113,0.334878,100.749,4.72737,0.414082,0.412653,43.1166,1.22948,0.0999065,0.191268,5.983,1.50718,0.511957,493.557,0.0510106,0.351715,-0.390709,-3.17736,1.30501,0.090903,193.105,8.21724,0.583331,3.92234,0.0,0.0837663,-0.708688,1.43917,0.985639,0.276088,1
3.91327,0.25518,0.727102,0.301922,0.0238693,0.306533,1.31501,0.837545,3.04004,0.219114,4.12061,42.1797,0.923317,0.010372,3.6892,2222.95,0.249781,16.7399,0.205709,0.466163,0.709051,0.447412,178.022,5.56189,0.44159,0.854361,104.756,1.06677,0.172538,-0.107601,6.85194,0.295495,0.772855,312.717,0.115134,0.250548,-0.18051,-1.31431,1.1392,0.0588461,145.226,-65.7638,1.65015,4.06914,0.00106157,0.201984,0.607596,1.33119,0.542964,0.270384,1
4.64334,0.261556,20.5811,0.179498,0.0441989,0.199633,1.21775,0.914106,3.37708,0.106084,3.90148,294.663,0.27467,0.372904,2.78884,2195.34,0.353343,1.91626,0.150129,1.01863,1.20369,0.407308,216.453,3.30654,0.493525,0.957714,406.505,1.28547,0.145404,0.175039,6.37547,1.36847,2.0241,269.328,0.0418311,0.2596,1.42722,-1.28427,1.23008,0.0757758,186.306,59.9066,1.35181,5.09043,0.0383586,0.222702,0.0323408,0.644147,1.60313,0.195333,1
4.31279,2.2,615.937,0.257815,0.0139785,0.29837,0.946992,0.794083,3.25448,0.262314,4.44593,216.664,0.600074,0.415636,1.81534,641.166,0.543647,50.472,0.354319,1.09036,-1.44575,0.326027,61.0898,4.96078,0.450327,0.039323,44.4595,1.27062,0.179246,-0.603798,7.6692,1.52465,2.96255,466.951,0.130412,0.225836,0.178072,-0.519085,1.32817,0.0684622,97.239,-15.3659,0.759364,4.07935,0.103734,0.0759261,0.128115,1.70925,-0.147195,0.264758,0
3.1217,0.755683,445.94,0.277074,0.00891972,0.309398,0.508309,0.900524,3.21705,0.2861,4.50155,305.596,0.947038,0.058013,3.09237,954.973,0.250157,6.30695,0.397531,1.07719,1.04427,0.356091,29.2955,6.51837,0.272,-0.0775029,16.4189,1.3239,0.14892,-0.00877709,6.9519,0.532414,0.560383,453.812,0.14266,0.212986,0.570819,-3.39942,1.03974,0.0625962,175.767,-2.3329,0.249132,1.73829,0.0911111,0.118021,0.224794,0.543132,0.699396,0.177023,1
3.09005,0.84545,363.827,0.216862,0.0149123,0.392429,0.902904,0.94054,3.5908,0.0938722,4.31701,264.588,0.570235,0.0673265,2.89517,1072.23,0.123366,7.78341,0.215223,0.919441,1.15372,0.413994,186.156,3.59481,0.497218,-0.52346,142.47,1.82437,0.157525,0.313421,6.12475,0.986063,1.55918,280.027,0.125823,0.299453,-0.207667,-2.67374,1.245,0.114888,161.488,24.4745,3.34221,1.57219,0.0507726,0.105656,0.282555,1.26025,-0.14908,0.249053,1
4.32586,1.08619,10.3661,0.198598,0.0267738,0.166988,0.672869,0.897125,3.24048,0.14884,4.44113,336.91,0.905392,0.204229,5.96234,3616.27,0.782509,45.215,0.228395,0.92659,1.49093,0.355972,67.1547,2.99086,0.499508,0.266538,90.9474,1.46832,0.0762836,0.291282,8.60903,1.31641,1.9368,348.911,0.100284,0.364237,0.948863,-3.9446,1.19,0.109568,133.332,-88.0302,-0.0986831,2.13632,0.0679758,0.114028,-0.963313,0.940207,1.26705,0.215448,0
3.64189,0.539895,56.6966,0.267361,0.013587,0.0378862,1.18603,0.759884,3.1802,0.128909,3.45785,407.506,0.986165,0.589718,2.20551,452.339,0.317328,22.1969,0.26674,0.765368,0.0416012,0.302913,165.246,4.45719,0.454742,-0.564969,16.4018,1.37755,0.279998,-0.323924,10.082,1.77022,0.670069,496.191,0.122375,0.304516,0.976673,-4.12947,0.894677,0.105823,155.012,-28.942,-0.823978,4.20776,0.00164204,0.19046,-0.377919,1.20082,0.249578,0.228629,0
2.91702,0.488259,320.203,0.365213,0.0417495,0.125781,0.856075,0.95991,3.5862,0.237042,4.48873,313.801,0.99079,0.649342,2.9836,1075.01,0.388884,57.108,0.219139,1.03492,-3.72998,0.284524,36.9755,5.44714,0.45975,0.549333,94.1413,1.4341,0.114254,0.720683,5.5005,1.24569,1.26026,437.43,0.0532123,0.437393,0.92967,-4.47359,1.01821,0.085202,143.715,0.418433,1.21769,12.3763,0.0682493,0.31357,-1.13119,3.73998,0.0298304,0.193031,0
5.05329,0.619163,122.419,0.349293,0.0057995,0.0120652,1.45887,0.87215,3.09301,0.235901,4.13522,-0.173218,-0.195997,0.0713697,2.10435,659.283,1.96384,10.1509,0.277296,0.711569,0.82572,0.248945,68.7426,2.57735,0.47519,-0.488988,170.219,1.98641,0.212201,0.055874,5.23875,0.64316,0.283313,419.482,0.12429,0.220965,1.93722,-3.94857,0.71886,0.120337,110.752,47.1937,1.08462,14.0561,0.0719895,0.231962,-0.0608408,1.54125,1.97983,0.255707,1
3.8895,0.2983,15.2747,0.253508,0.029453,0.395257,1.56745,0.903174,3.15185,0.133845,4.06897,151.985,0.837421,0.548466,2.22393,925.885,0.380802,8.38468,0.181442,1.01545,0.32864,0.370031,85.0563,4.88188,0.489693,0.365411,2.42543,1.45633,0.173242,0.495696,4.29375,1.62505,1.32824,278.788,0.085597,0.254341,2.02504,-3.02041,1.06068,0.0711078,107.26,-15.1412,-0.156171,24.1795,0.00717213,0.216574,-1.27137,6.48921,1.13096,0.287126,1
4.83046,1.46301,12.4718,0.216665,0.0239923,0.388795,0.590681,0.837037,3.23159,0.129192,4.41402,132.06,0.941504,0.665189,2.27421,1224.22,0.951758,3.99041,0.345614,0.804198,0.675523,0.330325,15.7311,2.41586,0.464507,-1.17822,209.812,1.26064,0.148097,-0.942584,4.59225,1.11289,1.32493,408.341,0.0779314,0.328128,0.959352,-3.89261,0.919453,0.0570784,167.578,44.2386,1.3518,10.4239,0.00166113,0.357998,0.378251,1.81219,1.08026,0.247558,1
4.2261,3.02601,231.195,0.291423,0.00687876,0.0632927,1.45776,0.670817,3.6372,0.243003,3.74666,340.466,0.7887,0.386002,3.4655,1458.61,0.903087,144.214,0.284226,0.565759,-0.0302597,0.202985,82.0093,6.5705,0.45966,-0.074785,3.54932,1.47808,0.149782,-0.819669,6.94151,1.23038,1.05123,485.458,0.147896,0.435687,3.69725,-2.19093,1.48076,0.0897813,162.937,-9.692,0.957801,2.91806,0.0,0.189279,0.182455,1.08931,1.64952,0.194667,0
6.0178,0.807943,53.9946,0.32873,0.0170394,0.175662,1.18188,0.881923,3.43071,0.117856,4.45839,99.4522,0.966569,0.665639,2.37935,643.128,0.389859,87.5326,0.257962,0.346609,1.83607,0.356073,246.304,11.7723,0.478003,0.75284,186.724,1.38059,0.081521,0.0173326,8.1017,1.66373,1.18928,194.136,0.146535,0.16497,0.204129,-1.53277,0.814386,0.0765838,138.637,9.41612,-0.4354,5.18611,0.189453,0.178997,-0.156311,2.27567,3.34048,0.240351,1
3.83374,0.820726,95.025,0.222961,0.0168919,0.409031,1.04872,0.860671,3.2843,0.126841,4.25858,2.71844,0.947142,0.191803,3.27553,373.538,1.2244,7.7473,0.167488,1.49114,0.516041,0.374241,33.3879,4.66159,0.460351,0.229382,40.5176,1.28826,0.136595,-0.0273278,9.85979,0.63321,2.42737,337.541,0.0470537,0.212642,0.112161,-2.44389,1.56163,0.0670024,144.047,-17.7214,0.524952,3.31623,0.0854922,0.135004,-0.110519,0.76362,2.60877,0.331158,1
4.10832,0.513354,3095.59,0.304152,0.0157576,0.167637,1.14923,0.895595,3.42449,0.28074,4.09034,319.22,0.988166,0.255142,2.42973,372.688,0.362896,11.3145,0.334848,1.27189,0.768998,0.376289,48.8146,2.13208,0.459928,-0.0249246,116.088,1.78237,0.194889,0.0696033,5.58666,1.53978,0.49856,145.257,0.120775,0.236925,0.307352,-3.4375,1.44165,0.0754462,118.648,2.68789,0.544551,1.79919,0.00385109,0.193496,-0.19346,1.92856,0.247848,0.183018,1
4.25496,0.601721,641.664,0.291759,0.0050813,0.123081,0.996594,0.728801,2.9797,0.219,4.22203,93.1335,-0.444374,0.403284,3.47276,946.954,0.514936,4.23474,0.323789,1.51622,0.0485051,0.349237,46.1628,3.068,0.487705,0.71556,0.763646,1.39346,0.184808,0.567201,4.67215,0.563428,2.86197,497.055,0.101023,0.368303,-0.192894,-2.34553,1.56794,0.137882,155.766,0.0622368,1.66816,2.13632,0.00443131,0.183644,0.705156,1.7403,0.499071,0.34636,1
3.39025,0.710621,1.9921,0.234116,0.00822562,0.464873,1.15653,0.772872,3.51818,0.112257,4.12459,225.311,0.97919,0.0739438,4.84524,662.098,1.00971,22.6058,0.317318,0.353097,0.554379,0.288684,50.3894,3.51072,0.47534,-0.463578,54.1685,1.31296,0.121684,-0.500338,7.97247,0.82221,0.335997,270.558,0.0307395,0.393516,0.388901,-3.21502,1.21625,0.0803193,134.281,26.2259,1.69371,3.98138,0.00733945,0.134051,-0.151646,2.77421,3.79674,0.22705,1
4.38266,0.470009,2.58089,0.245141,0.0176532,0.31469,0.677683,0.888549,3.47493,0.243189,4.5548,49.7342,0.876097,0.13296,2.3652,718.427,0.584687,39.4294,0.306288,0.869708,-0.404008,0.310638,131.207,4.78369,0.478845,0.43857,7.08562,1.26898,0.144016,-0.605966,8.19195,0.984735,0.542219,437.636,0.0654257,0.381572,0.587823,-1.76059,1.17459,0.06846,177.275,-6.72491,1.57286,4.55729,0.00137741,0.127324,0.421912,0.644871,0.829404,0.22198,1
6.74159,0.588426,77.4703,0.311355,0.0607102,0.324828,0.529053,0.867158,3.68296,0.177073,4.16411,94.4573,0.355737,0.500985,2.31894,566.141,0.620479,27.2952,0.211754,0.672416,0.803429,0.326478,128.86,3.27417,0.474945,0.127827,14.0193,1.53975,0.119125,0.535825,7.21805,0.943644,3.27168,283.573,0.0492161,0.27991,0.0186443,-4.32539,0.774726,0.0893869,152.521,-19.236,-0.0563693,3.90058,0.00258065,0.0805884,0.110306,5.98899,0.509728,0.243776,1
2.66919,0.731979,506.169,0.242696,0.0313987,0.375167,1.19777,0.893105,3.27308,0.194922,4.08697,110.211,0.957219,0.803762,2.15575,719.975,0.267648,16.4154,0.223493,0.657563,-0.850695,0.240363,263.832,2.32006,0.486173,0.341025,189.294,1.57266,0.133911,-0.670414,7.74346,1.01702,0.765116,403.433,0.0496019,0.223579,0.339283,-4.79386,0.761224,0.0655975,144.587,-16.7383,-0.100893,6.15223,0.0104364,0.121065,-0.356216,3.48921,2.01777,0.246478,0
4.75441,2.83754,19.8077,0.253226,0.0171086,0.184897,1.22658,0.873989,3.46948,0.227098,3.54146,-0.505127,0.728657,0.18643,3.09482,1708.0,0.559731,2.26276,0.468966,1.85782,-0.204869,0.30661,495.811,2.91659,0.489821,-0.689084,237.097,1.11483,0.234103,0.72709,9.52832,1.18054,0.514596,156.79,0.123718,0.45464,-0.385548,-2.50342,1.15147,0.0817378,94.7695,28.487,1.5552,2.3884,0.0277136,0.159342,-0.0878237,0.691846,0.0890951,0.254199,1
4.32882,2.34492,194.617,0.278051,0.0152193,0.374018,0.999923,0.893489,3.38751,0.218608,3.96739,267.411,0.991931,0.22962,2.05282,365.66,0.111517,20.5739,0.318702,0.789346,1.46564,0.225564,59.0849,3.03304,0.47799,0.929142,34.0984,1.61556,0.10267,0.300613,6.67506,1.48777,0.415017,460.832,0.0434895,0.309326,-0.182943,-1.08084,1.32293,0.0714281,156.202,49.1344,0.62028,6.99521,0.0014245,0.0981165,-0.0923278,0.927497,0.632793,0.280262,0
3.47009,2.33832,22.6207,0.286769,-0.00275482,0.134265,1.61291,0.867268,3.35059,0.148934,4.42878,11.772,-0.807563,0.161442,2.15299,1444.02,1.76618,10.8029,0.261181,0.338124,0.397347,0.258224,164.345,6.24928,0.454084,0.0117741,403.555,1.66378,0.224118,-0.406033,4.67074,1.03325,0.651774,115.957,0.0684104,0.250118,-0.305479,-2.67626,1.59004,0.0704195,177.861,-6.09025,0.297539,5.31105,0.00398406,0.113729,0.130344,1.4416,0.132428,0.238397,1
4.88927,0.42468,118.893,0.27858,0.0290621,0.0344384,1.0861,0.839964,3.21253,0.21446,3.84774,407.788,0.0344384,0.224594,1.40731,1491.04,1.1085,30.5697,0.204255,0.560474,0.581355,0.209677,152.705,2.84206,0.468214,-0.161307,73.2065,1.94345,0.158403,-0.714039,5.05496,1.62457,0.54818,467.715,0.0875781,0.373147,1.13288,-4.90237,1.14928,0.0944097,87.6657,-19.5145,0.284974,5.10957,0.0153374,0.17823,-0.130728,2.26746,0.141071,0.230992,1
3.65108,1.03734,379.922,0.27476,0.0592474,0.12777,1.52607,0.818068,3.24396,0.153732,4.31691,232.366,-0.0131097,0.0807581,3.29575,695.518,0.826957,24.0213,0.251515,0.100502,1.21406,0.413043,68.8532,2.99611,0.479837,0.265398,13.6897,1.30895,0.272563,-0.247112,11.1985,0.720751,0.74638,309.499,0.0775829,0.464708,2.75268,-2.0025,1.2611,0.0737755,134.224,-9.53988,0.145365,2.7108,0.048913,0.0750262,0.167563,1.64537,1.04799,0.228146,1
4.5137,0.444763,152.217,0.27277,0.0175115,0.198904,1.24454,0.901108,3.59296,0.246555,4.6583,134.014,0.804925,0.321006,2.2984,2655.67,1.28055,31.3064,0.292005,1.13549,0.223447,0.305793,52.3929,3.04109,0.498808,0.395412,77.0971,1.38999,0.110645,-0.752428,4.85604,1.05541,1.73002,302.003,0.0260052,0.259023,1.52828,-3.19639,1.06791,0.183958,152.739,19.383,-0.429553,7.15995,0.00603318,0.10414,0.123564,1.81783,0.095694,0.319928,0
4.08565,1.78507,105.194,0.287839,0.0654699,0.173568,1.24103,0.828036,3.68213,0.172167,4.05778,121.79,0.986643,0.452033,6.07539,2778.48,0.205318,12.7393,0.167331,1.30977,1.35344,0.371041,30.9208,2.03909,0.475076,0.254513,125.806,1.43813,0.170838,0.0172534,6.75591,1.05428,0.642282,450.446,0.0803804,0.286331,0.164861,-3.50047,1.20909,0.150171,139.648,22.5349,1.06172,3.84621,0.0126582,0.115456,0.00831218,6.6506,1.48843,0.274844,1
7.09157,0.817179,932.248,0.278242,0.0132275,0.267265,2.11728,0.798876,3.34277,0.163793,4.03271,86.9408,-0.215522,0.742475,1.49416,1887.15,1.38126,11.2764,0.248711,0.907174,0.896712,0.358876,33.9157,3.88078,0.482581,-0.174399,49.6768,1.75973,0.157356,-0.988336,5.65159,0.819517,1.26082,311.619,0.0300527,0.229792,0.0832404,-3.78856,1.20336,0.0686158,118.072,25.0007,0.217218,7.70129,0.0167683,0.178272,0.232041,2.77567,0.0723454,0.291284,1
5.53866,0.337438,81.3519,0.220715,0.0299906,0.361771,0.887502,0.88938,3.12055,0.258046,4.40244,18.296,0.742426,0.304194,1.63479,2119.31,1.23612,30.8876,0.271062,1.12915,-0.697048,0.364416,25.1659,2.88948,0.49003,0.994277,335.473,1.4869,0.154428,-0.234725,6.84186,0.20238,0.650064,380.37,0.0916616,0.201345,-0.257855,-3.05334,1.09852,0.0869121,112.178,-5.8847,-0.686486,2.50831,0.00669643,0.243204,0.730309,1.53332,1.07203,0.23161,1
3.75361,0.605066,29.1945,0.235973,0.00622776,0.147085,1.20884,0.659182,3.30696,0.181978,4.1449,93.7232,0.399731,0.593527,2.23926,711.425,0.35348,24.3262,0.258985,1.16209,0.855653,0.358356,40.2934,4.47573,0.473757,-0.828967,121.51,1.81097,0.152239,-0.396703,4.88244,0.907086,0.844689,154.867,0.0778817,0.321829,0.625315,-4.25184,1.40072,0.116045,98.8088,-13.3963,0.28136,1.95191,0.00307692,0.215178,-0.0345834,1.53811,2.41335,0.237718,1
2.7555,0.265239,127.845,0.24607,0.0429616,0.309831,0.527645,0.893925,3.29689,0.239501,4.39312,458.317,0.95785,0.0468422,4.40683,840.961,0.191268,5.79886,0.297373,0.797957,1.21097,0.354639,36.4298,3.37991,0.458361,0.155919,7.89314,1.53531,0.171938,-1.3704,3.71033,0.839282,0.696899,159.466,0.14705,0.236415,0.119635,-3.20956,0.949501,0.066183,66.5568,12.9766,-0.389199,3.114,0.00272851,0.117747,0.406874,1.16574,0.141152,0.385037,1
3.93696,0.877073,165.823,0.271615,0.00576369,0.276041,0.8509,0.737701,3.47715,0.226298,4.14546,390.357,-0.871352,0.276134,1.99018,418.8,1.61776,17.0428,0.369146,0.318277,1.95688,0.386364,133.554,4.87208,0.342998,0.236509,107.818,1.66976,0.147963,0.666671,5.54227,0.886767,0.296755,187.454,0.138511,0.29238,0.25169,-3.12617,1.17485,0.0981583,141.31,-1.90093,0.333436,1.39532,0.00337553,0.184775,-0.111998,1.73301,-0.166702,0.23866,1
2.76823,1.22303,192.893,0.221187,0.0909864,0.359589,1.21035,0.849804,3.44741,0.135521,4.54238,182.132,0.801881,0.347153,1.63745,620.672,0.337506,49.0796,0.239787,0.795715,2.48749,0.413994,37.6797,3.4608,0.492497,-0.00738342,163.906,1.13156,0.178894,-0.131048,6.91916,1.09416,1.3492,450.999,0.0461217,0.218504,0.013367,-3.24485,1.65742,0.0503435,123.606,-5.68541,0.613586,8.51981,0.0,0.162821,-0.665457,2.59943,3.50147,0.179307,0
4.50791,0.998723,40.4808,0.227816,0.0120321,0.221424,1.32186,0.869605,3.46444,0.18108,4.30922,359.096,0.907737,0.285482,1.43793,2096.2,0.446383,4.60579,0.286026,0.202645,4.02464,0.355637,69.0218,2.90189,0.472235,-1.41387,18.8064,1.47565,0.109729,-0.846486,11.5962,0.968109,0.769707,401.047,0.138205,0.310554,0.174614,-4.43417,1.24311,0.0406403,173.188,24.4486,-0.0974082,2.18067,0.0722154,0.136954,0.2585,6.71258,0.0801035,0.205421,1
4.43084,1.30273,118.509,0.27476,0.0142012,0.333206,1.4615,0.803622,3.53173,0.192533,4.08933,96.3835,0.323701,0.152535,1.80335,708.672,1.38229,14.9604,0.260255,0.205819,1.45366,0.304159,50.1315,2.35798,0.430505,0.554433,129.491,1.14024,0.141518,-0.216771,3.71033,1.91652,0.332772,269.014,0.0950047,0.239779,2.14507,-4.64511,0.698067,0.0565978,133.678,-22.0588,4.65822,6.70897,0.0788934,0.115469,0.311389,1.98129,0.430344,0.163165,1
3.29145,0.625233,17.3311,0.446894,0.0299465,0.262697,1.36052,0.893823,3.29704,0.207062,4.22271,187.205,-0.337301,0.315601,2.67174,634.615,0.141655,76.1142,0.219574,1.16884,0.823875,0.391061,42.216,6.24543,0.46547,-0.267826,126.069,1.89336,0.145643,0.145116,7.16913,1.3208,1.26077,182.358,0.0441722,0.395962,0.510565,-0.985823,1.13317,0.0841925,166.069,-23.8588,2.98769,3.50526,0.00488759,0.173422,0.00466631,5.00136,-0.0258206,0.295693,1
