feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,label
5.04117,0.271532,60.8684,0.390694,0.0178218,0.339383,1.13295,0.755411,3.0847,0.2207,4.38723,-0.208435,0.660784,0.100722,2.03409,872.868,0.145481,75.0057,0.275758,0.897692,0.342439,0.320968,50.6987,3.52436,0.376524,0.447395,19.1275,1.18816,0.155109,-0.54329,5.08211,2.07854,1.53956,334.065,0.0335336,0.371694,-0.109367,-3.99941,1.23138,0.12663,162.186,67.842,-0.175522,3.56502,0.0016129,0.278209,0.68247,1.60944,0.000280957,0.154769,1
4.34299,0.292714,2.2585,0.23822,0.0115546,0.0028678,0.804363,0.777991,3.26266,0.127936,3.98701,185.294,0.796162,0.0903777,1.75783,1219.93,0.927497,3.42704,0.190541,0.994136,0.0959985,0.306413,136.546,3.85444,0.484665,0.200385,3.58889,1.60732,0.186305,0.340312,8.58597,0.659001,0.26441,484.752,0.0657107,0.321826,1.76951,-3.28425,1.40626,0.0766806,210.142,-68.5846,-0.521292,7.9376,0.0172697,0.156807,0.0166669,10.2734,1.52917,0.24393,1
3.34604,0.392197,14.2143,0.244431,0.0144231,0.301141,1.17875,0.84492,4.07235,0.174491,4.00243,244.864,-0.733028,0.342057,1.41982,1967.16,0.190499,20.5136,0.239965,2.04311,2.5014,0.262662,74.6651,5.44801,0.468375,0.501506,7.76003,1.50458,0.207857,0.282963,4.89494,1.1215,0.737914,254.475,0.0655058,0.369052,1.5975,-1.86173,1.21547,0.0756828,183.661,-4.04281,1.55396,4.49815,0.12233,0.110308,0.000403135,5.58064,0.051832,0.242087,1
3.15617,0.762333,255.656,0.21814,0.0202287,0.131485,0.762557,0.891734,3.46634,0.213619,4.39637,234.894,-0.137401,0.116652,3.08765,825.919,1.13088,12.0381,0.25076,0.986954,0.667225,0.314627,62.2116,3.26658,0.474862,0.120412,8.09903,1.90277,0.272656,0.354165,6.36991,1.61819,0.57771,397.806,0.0852592,0.308184,-0.0402109,-3.3957,1.5952,0.087777,108.525,-29.1642,0.217553,2.14359,0.0876068,0.114003,0.190379,1.70931,0.364472,0.141794,1
3.78404,0.986592,34.1104,0.235399,0.0493392,0.147848,1.00041,0.897742,3.43919,0.148083,4.11528,-0.855713,0.709003,0.462621,5.44337,625.531,1.73095,13.7633,0.23993,1.31922,-1.0322,0.368635,51.353,2.49768,0.465449,-1.91551,122.991,1.86103,0.139106,0.0858167,7.37331,1.12784,1.65537,342.636,0.112151,0.214758,0.604536,-4.24995,0.995105,0.0412875,129.753,-71.4252,0.328567,17.7101,0.00913242,0.159268,0.15238,2.93602,-0.08763,0.212899,1
2.75911,2.39936,60.4492,0.321624,0.0125224,0.096235,1.18188,0.954792,3.01378,0.145975,4.3155,35.9615,0.87953,0.117947,4.19139,767.302,1.69698,40.052,0.126351,1.07975,-1.51125,0.29476,193.992,5.27724,0.343736,0.620983,284.049,1.40914,0.144529,-0.605837,8.23789,1.08761,0.525999,340.035,0.0848059,0.351666,0.498249,-1.83823,0.926382,0.227996,220.337,-7.20963,-0.592849,4.12262,0.118557,0.086599,-0.888569,1.67678,2.38493,0.190064,1
3.85937,1.25685,80.8897,0.267509,0.0408,0.300691,0.530472,0.889797,2.99648,0.167026,4.32298,313.28,0.434775,0.717874,2.29508,1728.55,0.463878,4.70563,0.220945,0.483961,1.39866,0.360825,207.83,3.5357,0.481136,-0.179826,4.50808,1.784,0.11992,0.121113,7.56893,1.2576,0.650689,465.931,0.0439198,0.210581,0.955468,-3.22988,1.66321,0.124091,132.975,-14.0646,1.49576,8.84941,0.0302457,0.312334,0.286418,0.835762,5.74393,0.262233,0
3.24859,1.70717,5.91953,0.198807,0.0111801,0.153125,1.75042,0.885388,3.55032,0.176344,4.32786,250.923,-0.421682,0.0357545,2.32923,2242.5,0.67671,7.34739,0.312738,0.872605,1.01006,0.416667,17.6879,3.88729,0.49423,-3.26043,2.02008,1.72098,0.207806,0.000570262,7.48014,1.08976,1.06317,387.75,0.0658447,0.301306,0.164523,-2.90694,1.84672,0.0775118,109.251,20.276,0.367091,4.55366,0.00723764,0.0988032,-1.44395,0.995357,0.679881,0.267934,0
4.46087,1.72206,32.4705,0.21367,0.0113285,0.275783,1.49039,0.826625,3.19356,0.253902,5.75059,63.2188,0.118639,0.708975,1.64988,1189.9,0.274843,6.94981,0.276276,0.50833,-1.58115,0.334423,24.1475,2.14994,0.450301,-0.141804,12.5568,1.37053,0.17818,0.218603,3.74846,1.34584,0.91736,191.279,0.0293829,0.36679,2.23902,-2.06478,1.506,0.131764,134.375,-55.1106,0.840689,8.45889,0.00141443,0.150052,0.302142,1.98243,-0.312883,0.143175,1
4.10236,0.342305,141.651,0.24262,0.0380711,0.123547,1.26265,0.914106,3.34215,0.184921,4.40524,244.45,-0.261334,0.238128,1.98998,558.161,0.339683,10.5186,0.278894,0.888853,-0.0638289,0.340393,55.7501,2.42478,0.492742,0.323542,21.2587,1.65089,0.170998,-0.179662,10.0411,0.87173,1.24668,441.694,0.160099,0.295576,0.862926,-3.52269,0.923485,0.108762,191.072,36.2269,-0.394724,8.02947,0.00540541,0.265675,-0.372428,4.7634,0.0236192,0.235088,1
4.04828,1.35845,133.526,0.235367,0.0201072,0.102652,0.748752,0.819057,3.26385,0.246597,4.31157,223.976,0.999276,0.386931,1.85891,1492.39,1.28641,6.26496,0.306947,1.59317,-1.66334,0.281465,98.6593,3.91973,0.373708,0.0361758,2.1796,1.68558,0.194211,-0.509554,7.12695,1.37657,0.280471,417.486,0.037999,0.29773,0.41246,-2.57774,1.41261,0.187127,119.72,-52.2032,-0.247028,1.87339,0.019305,0.0652644,0.845947,1.02796,0.0445716,0.147897,0
5.14544,0.935793,400.245,0.242828,0.0291715,0.381117,0.938477,0.774885,3.58404,0.196177,4.44479,259.407,0.936097,0.754264,2.65038,416.829,0.286126,4.18872,0.50655,0.69376,0.386735,0.340974,56.0794,4.54141,0.431366,0.253922,182.634,1.23105,0.176384,0.253695,4.48708,0.444203,0.816494,356.03,0.12048,0.375238,0.391847,-3.39851,1.57889,0.108314,210.164,-10.6318,-0.234848,9.57274,0.00128866,0.181603,-0.607582,2.12439,0.976618,0.262112,1
3.37383,0.917607,5.36791,0.27097,-0.00240385,0.292518,0.899832,0.856884,3.22853,0.181015,4.29491,63.3081,0.373496,0.293785,1.82296,1407.27,0.830376,51.843,0.231195,0.754029,1.3551,0.246654,41.6797,6.03612,0.329157,0.676496,89.6915,1.36248,0.149793,0.186799,4.78967,1.52855,0.508874,119.788,0.0239813,0.359736,0.674091,-2.76502,0.965581,0.0883487,116.037,62.0021,-0.827833,4.71884,0.022792,0.306482,-1.45569,3.72254,0.732863,0.284484,1
4.83417,1.40792,2.28473,0.250039,0.0292683,0.120247,0.810388,0.766073,3.83618,0.183755,4.18621,84.9246,0.925465,0.11085,3.21896,1187.63,0.671262,35.7723,0.330049,0.950107,1.42053,0.330387,18.7118,4.50884,0.491907,-0.0828761,51.6507,1.16053,0.15223,-0.35735,6.12053,0.402619,0.80095,212.015,0.0709384,0.402458,0.437905,-2.54919,1.76494,0.129153,195.401,7.66562,0.107634,4.70388,0.0,0.189678,-0.463417,2.0812,0.344235,0.299977,0
4.33394,0.923215,353.692,0.265374,0.00206612,0.542658,0.707797,0.742117,3.5879,0.183233,4.46281,161.246,0.761132,0.44345,2.45938,2617.18,0.432904,4.54641,0.211667,1.21303,1.15409,0.376947,38.4524,3.46986,0.427772,-0.672512,12.2375,1.57427,0.175627,-0.162203,4.56875,0.995691,1.28865,295.356,0.122021,0.266683,0.108523,-3.92164,1.50519,0.0574974,137.281,30.2933,1.69596,6.87397,0.0552147,0.142066,0.33834,2.20227,0.000453373,0.23141,0
4.13689,0.784394,25.6644,0.228475,0.0293255,0.139058,1.40594,0.71828,3.77888,0.197511,4.41503,346.215,0.988111,0.141563,1.58777,3034.97,0.469325,6.96949,0.342466,0.533645,-0.652979,0.152425,70.9598,3.44559,0.411748,0.872141,2.57326,1.91802,0.142029,0.130135,6.41979,1.35654,0.74281,362.526,0.0388959,0.344451,-0.196841,-3.61798,1.07862,0.0384577,169.875,-50.2821,1.90575,2.93706,0.000917431,0.119441,0.272577,2.64522,1.92156,0.157059,1
4.71747,1.02996,175.172,0.295907,0.0282486,0.138153,1.09011,0.935502,3.07303,0.180425,4.05194,106.976,-0.164148,0.0839827,2.22393,813.753,0.814431,16.506,0.299838,0.63073,0.84944,0.37859,85.2154,6.68801,0.49915,0.698072,29.6895,1.74454,0.148257,-0.181718,6.2527,0.780562,0.859244,159.608,0.0925827,0.312762,0.366031,-2.78499,1.40376,0.0842097,112.671,-41.06,0.537892,4.19886,0.0020429,0.109673,5.74799e-05,3.20562,-0.0372294,0.22292,1
4.52004,0.484962,180.026,0.223264,0.0306859,0.24609,1.74926,0.921,3.32287,0.185519,4.06334,327.44,0.140599,0.0695849,1.83637,715.801,0.903413,9.74562,0.282847,1.2177,-1.48253,0.333849,49.4176,3.96979,0.417813,0.00935189,102.547,0.990883,0.241214,-0.867679,7.12695,1.43346,0.46533,217.668,0.135086,0.267362,0.693914,-2.04458,1.45813,0.0767355,94.8272,9.50612,0.922392,6.31664,0.00733945,0.140759,0.236821,0.423301,-0.0483021,0.242221,1
4.46061,0.409615,7.49051,0.402584,0.00765027,0.343382,0.55771,0.810984,3.01017,0.213115,4.49466,251.045,0.992389,0.0752317,1.95492,1346.72,0.53767,5.53368,0.328308,0.547922,1.05165,0.314005,71.6923,4.00874,0.423985,-0.445994,13.0804,1.82925,0.153037,-0.171754,6.55472,1.46262,0.539284,342.636,0.107713,0.371269,0.222582,-2.32125,1.76521,0.107393,189.562,0.368784,-0.135673,3.7524,0.00818331,0.173525,0.428784,0.813882,1.2595,0.204635,1
6.28519,0.266184,15.4633,0.350113,0.00536481,0.312668,1.17711,0.828116,2.89244,0.295704,3.76813,199.908,0.200931,0.267594,1.7067,1615.27,1.14502,3.80681,0.222485,0.247705,0.49589,0.329918,120.11,3.65421,0.471174,0.306663,18.0075,1.51468,0.130731,0.357651,8.13217,1.1251,0.395393,414.43,0.117734,0.370471,1.16504,-4.07649,1.55032,0.0844936,158.02,30.5366,0.00548408,2.76903,0.0730435,0.103587,-0.0187431,2.37921,1.60582,0.217402,0
4.99519,1.85621,4.82312,0.240456,0.0408,0.239592,0.9585,0.932246,3.71203,0.207926,4.25397,128.143,-0.903875,0.082649,2.46698,3284.67,0.293443,3.23351,0.390963,0.91807,-2.09992,0.248634,139.545,3.633,0.461917,0.215731,178.208,1.77382,0.173229,0.558512,5.31627,1.59579,0.535457,416.832,0.0484576,0.193324,-0.452535,-1.45403,1.06129,0.0686379,159.162,2.49419,1.99855,3.31879,0.00488759,0.134358,0.293426,4.64915,-0.101352,0.206024,1
3.73697,0.946552,61.3604,0.229568,0.0487288,0.0789913,0.698638,0.843951,3.48485,0.135561,4.1427,240.446,0.987547,0.0225528,2.52743,2015.04,0.728652,36.8993,0.252847,1.40405,0.960447,0.420806,308.309,4.68091,0.481995,0.180707,29.8469,1.38728,0.189821,-0.408517,11.4088,0.753647,1.60025,262.103,0.119664,0.420206,-0.410378,-4.34045,1.42306,0.0534286,164.796,-32.8495,0.156327,7.10427,0.0108011,0.0301377,0.257191,2.64188,-0.613596,0.241581,1
4.81969,1.9897,147.802,0.302253,0.0132789,0.108059,1.59809,0.799334,3.22956,0.247812,4.38425,260.676,0.680613,0.247772,2.01441,1012.45,0.464651,2.80814,0.213012,0.853941,0.640687,0.322862,39.3509,4.26984,0.492742,0.364497,158.934,1.75636,0.130527,-0.589724,6.01513,0.70347,0.827159,488.773,0.102745,0.338647,1.3517,-2.14468,1.47434,0.0507889,188.027,-19.3484,0.972811,4.68158,0.0704787,0.177105,0.287129,5.57304,2.28208,0.249113,0
4.02152,0.329577,11.8702,0.253485,0.00165017,0.135678,1.17323,0.955403,3.44379,0.28074,4.55428,226.862,0.986966,0.289264,3.89976,1006.36,0.329673,11.4768,0.291878,0.178323,0.0349045,0.259259,41.3015,5.19855,0.493477,0.143104,124.366,1.47341,0.176295,0.188409,6.22489,1.19537,0.297778,472.361,0.204092,0.23501,0.396355,-3.55825,2.00628,0.070663,173.993,-2.15178,-0.0940096,5.67379,0.00497925,0.133373,0.261406,2.59659,-0.0637686,0.180702,1
2.51251,0.741728,13.8728,0.243936,0.0121803,0.045065,2.45263,0.913618,3.26046,0.130981,4.07191,104.097,0.874557,0.0988025,1.8738,1433.89,1.00349,27.4607,0.281022,1.09688,-0.0170853,0.311134,85.3497,2.68647,0.466556,0.23975,326.048,1.34199,0.132205,-0.0406041,5.76941,0.478758,1.06338,199.728,0.0831218,0.269397,2.88925,-2.69256,1.69334,0.088447,119.72,-62.97,1.13746,4.09943,0.00543478,0.0514975,0.562491,3.64324,4.91213,0.292257,1
5.38048,0.209897,35.2993,0.255939,0.017094,0.528774,1.16355,0.863185,3.68724,0.239187,4.24081,131.553,0.671421,0.1501,3.17839,576.346,1.20576,71.8569,0.237062,0.562383,0.840979,0.36017,65.0915,4.236,0.496079,-0.657035,170.204,1.33693,0.100869,-0.347479,6.95038,1.75426,2.77347,475.081,0.0642191,0.278324,2.03506,-1.77568,1.3798,0.0636047,138.771,-48.6881,4.09456,5.37395,0.106195,0.108865,0.380745,2.26942,2.05812,0.251576,1
3.67613,0.545073,3.41957,0.17801,0.00187617,0.153767,1.1337,0.93218,3.65079,0.170189,4.54211,214.453,0.465421,0.288348,2.78755,2096.2,1.31657,13.1055,0.254086,1.12303,1.12994,0.285509,208.727,2.92941,0.486389,0.148829,9.53546,1.44205,0.18512,-0.27751,5.69446,0.697255,0.314579,177.836,0.055881,0.161998,2.06503,-3.60454,1.04353,0.105232,108.121,8.03274,0.682208,1.60081,0.0100575,0.241383,0.322771,0.6444,-0.0371176,0.201819,1
6.8119,2.34492,32.3617,0.218538,0.0206452,0.3771,1.2051,0.776258,3.3227,0.13823,4.78072,158.03,0.786554,0.315362,2.46692,596.443,1.08341,4.76478,0.350778,1.39047,1.69169,0.361301,413.866,2.59132,0.376174,-0.810438,174.309,1.32959,0.114511,0.00305398,6.27516,1.08088,0.880333,373.475,0.145895,0.218943,0.603065,-5.14021,1.3329,0.0495815,105.857,-0.207609,-0.474988,8.02467,0.0552147,0.178304,0.463496,1.36039,0.280558,0.260867,0
2.78016,2.40787,27.6573,0.275808,0.00657895,0.137713,1.24214,0.882712,3.56815,0.157929,4.67463,74.4299,-0.479601,0.381094,2.16171,531.53,0.194504,5.40767,0.222922,0.702438,-0.81059,0.365957,25.5247,1.72622,0.326957,0.559263,40.0092,1.33134,0.174434,-0.884583,5.55344,0.885736,0.602097,431.535,0.0583262,0.382144,0.489251,-4.03414,1.41641,0.102019,85.3672,-8.85969,-0.276158,4.64909,0.0603015,0.25163,0.756888,1.44,-0.197443,0.276333,1
4.20451,0.518301,242.946,0.265778,0.0180437,0.205409,0.542934,0.921291,3.50859,0.178964,4.13481,288.35,0.907653,0.0835581,1.5743,1968.83,0.254742,2.49973,0.2513,0.886586,0.684215,0.356513,49.3055,4.43941,0.311706,0.0875193,41.2757,1.5866,0.279016,0.320806,6.11831,0.434839,0.953526,220.961,0.0705322,0.289865,1.35015,-1.47952,0.87857,0.0680329,120.853,-5.68519,0.0829721,4.03965,0.0167866,0.14616,0.0393943,0.605581,-0.0301886,0.232139,0
3.49265,0.498888,48.44,0.380825,0.0136555,0.239425,0.908049,0.786915,3.58214,0.246257,4.66802,52.4452,0.986097,0.138566,3.13339,1862.75,1.65537,3.34457,0.239241,0.353734,-0.120774,0.208038,25.5092,6.23669,0.44731,-0.559889,11.3728,1.27654,0.251615,0.423877,7.91471,1.34866,1.60025,222.273,0.0567132,0.247171,0.515207,-2.12061,0.954319,0.0917771,118.431,-38.4534,0.529007,3.4618,0.0506329,0.140876,0.223276,0.81619,0.17962,0.234275,1
3.27171,0.680199,28.6608,0.206284,0.0193939,0.0666295,0.767031,0.903025,3.26266,0.147116,4.19894,226.264,0.753099,0.196584,2.06406,1561.87,0.266398,45.3224,0.259358,0.862143,0.580756,0.340278,70.2202,1.93375,0.451498,-3.55252,118.922,1.68977,0.157214,-0.567671,6.49577,2.03747,0.402529,426.444,0.106034,0.312353,0.483337,-2.01511,1.33926,0.056632,130.597,29.9998,0.246874,4.5018,0.0074813,0.144129,-0.877965,2.49226,1.81824,0.328563,1
4.12423,2.30268,67.3912,0.22212,0.0215569,0.295487,0.523052,0.744578,3.14044,0.172663,4.3661,84.1758,0.386451,0.328188,2.89729,1517.96,0.214185,9.64092,0.221849,1.59557,-1.27138,0.322645,251.79,5.27004,0.468296,-1.67803,7.30717,2.41131,0.14854,-0.092699,5.45295,1.35014,2.81211,319.087,0.104324,0.269136,2.20214,-3.76531,1.26748,0.0850073,125.515,-4.69007,5.43738,14.2568,0.00141844,0.136942,0.245887,1.05642,-0.084568,0.188036,0
5.12316,0.620428,123.567,0.302402,0.00138504,0.416634,1.56933,0.826834,3.44981,0.254978,4.06853,122.109,0.95957,0.0170937,3.263,606.167,0.362419,42.9662,0.263858,1.04146,-1.16084,0.379734,303.659,3.10198,0.474704,0.741287,86.9715,1.38193,0.191502,-0.0795115,8.95918,1.23644,2.361,359.65,0.0125248,0.5634,0.823683,-1.40934,1.40596,0.123219,114.78,-26.1224,-0.0464538,5.78096,0.0198488,0.177455,0.145733,5.60677,2.53963,0.276129,0
4.17706,1.02449,24.935,0.315265,0.0108108,0.0846216,1.16784,0.896839,3.79178,0.263738,4.292,269.809,-0.379512,0.164196,1.92432,507.551,0.622858,57.8751,0.238453,1.27634,0.093803,0.345719,87.0678,3.22483,0.4793,0.239852,71.16,1.52465,0.151571,-0.91625,5.98497,1.21016,0.447993,407.294,0.0504603,0.212348,4.71315,-4.2424,0.935612,0.134802,89.7245,-79.0932,0.736776,4.49107,0.00560224,0.226974,0.284799,6.98468,0.104843,0.282402,1
4.93644,1.68588,92.236,0.258613,0.041,0.172219,0.995688,0.864524,3.5084,0.183314,4.45256,31.0718,0.212332,0.278711,3.82895,673.353,0.299907,8.2139,0.289586,0.863185,-0.523984,0.255507,185.338,3.83968,0.490325,-0.0502911,11.662,1.1285,0.206957,0.0437791,5.07046,1.02574,1.49397,296.789,0.0848293,0.286783,-0.51417,-3.00283,1.49927,0.0546606,95.265,-9.33795,0.222515,2.39581,0.0102652,0.266725,0.787253,0.960122,-0.0320457,0.216908,1
3.83281,1.60041,44.981,0.222647,0.0183028,0.445696,1.03188,0.867812,3.51454,0.295162,4.08871,221.077,0.9502,0.249779,2.83072,591.514,0.417674,13.8471,0.235378,0.852917,0.674272,0.396011,241.026,3.27535,0.47044,-0.984547,144.559,2.03414,0.205728,0.434661,8.89475,1.78584,1.84106,262.778,0.0902604,0.282419,0.504677,-3.21212,1.18676,0.135905,124.087,16.9454,0.713588,4.50126,0.0147835,0.313601,-0.253019,0.708581,3.10612,0.155489,1
2.85299,0.435493,8.69501,0.226961,0.0304136,0.369055,1.42493,0.919597,3.63464,0.139322,3.80217,162.293,0.619277,0.365961,1.9078,676.628,0.545108,10.0842,0.204767,1.00085,0.0459159,0.285992,103.69,2.85412,0.488443,0.281596,48.4282,1.71121,0.171129,-0.0385269,4.2023,0.887262,0.656827,349.481,0.100691,0.226489,0.92828,-1.58751,1.22676,0.109966,154.549,-14.378,0.0584876,2.89079,0.0293399,0.181267,-0.0287079,2.52123,-0.00505798,0.241688,1
3.01269,1.52302,95.5228,0.209808,0.0168317,0.206686,0.883473,0.750272,3.45156,0.148987,4.35144,261.053,0.68935,0.0549486,2.18687,702.037,0.577924,53.0222,0.348028,0.697557,0.931637,0.321608,43.7328,2.99632,0.481051,0.341757,80.8208,1.0937,0.122821,-0.279062,4.8684,1.7438,1.29672,327.816,0.0852228,0.341248,-0.525123,-4.70878,0.698067,0.0778834,143.328,-3.33772,1.11922,5.44209,0.0759138,0.19409,0.107786,1.89953,-0.202595,0.300786,1
3.50385,1.0267,33.993,0.341916,0.0148649,0.3084,1.42427,0.874025,3.29226,0.135662,4.21359,277.616,0.976777,0.0333399,3.629,2169.23,0.253233,21.4489,0.405594,1.19917,-1.25729,0.279732,45.7499,2.05189,0.491918,0.433816,29.5676,1.4781,0.110833,-0.00721538,8.90561,0.832582,0.272274,382.162,0.0709756,0.484466,0.0424554,-3.3542,1.69357,0.101308,138.493,-5.31515,0.451375,3.66508,0.00372787,0.231281,0.120047,6.80428,1.4022,0.258871,1
4.03993,2.22584,285.752,0.232865,0.0407785,0.289508,0.990666,0.811221,3.81496,0.213158,4.1245,134.088,0.531932,0.286181,2.41384,2083.24,0.260482,16.7105,0.269865,0.824904,1.50617,0.369231,51.3313,4.44159,0.471531,0.462572,154.444,1.65013,0.182615,0.0219759,7.13251,0.990751,0.573934,492.123,0.0510106,0.325482,0.105047,-4.86256,1.28929,0.056632,85.2448,-29.1911,0.772242,4.51706,0.0329154,0.143239,-0.541604,1.97638,0.469183,0.260569,0
6.46028,1.11448,90.7505,0.22809,0.00181818,0.160085,0.891207,0.811856,3.18696,0.155403,4.27944,103.717,0.967467,0.0699113,1.71835,1121.79,0.986179,17.5384,0.260647,0.811066,-1.95142,0.335041,245.66,9.19635,0.476321,0.0620629,122.163,1.2139,0.138464,-0.247362,10.1113,0.906887,0.892994,404.99,0.119811,0.303615,-0.083803,-3.83547,0.967573,0.0941625,118.584,-25.1069,0.593432,5.43546,0.0111235,0.0851153,0.244581,2.4755,0.27563,0.30655,1
2.81205,0.214239,116.811,0.266001,0.00951087,0.0999447,0.891082,0.839923,3.44393,0.149849,4.39138,-0.545837,0.894429,0.159619,2.13507,346.392,0.325366,19.3998,0.222846,0.865155,0.893662,0.399232,143.813,4.604,0.473012,0.317813,102.683,1.88476,0.144023,-0.199172,5.28825,1.21854,1.57152,161.94,0.0428824,0.29669,2.92305,-3.6059,1.45844,0.0923568,106.088,68.1468,-0.182577,2.47273,0.00896495,0.120359,0.284898,0.638848,0.202949,0.279534,1
5.34543,1.7204,9.5331,0.248813,0.0104563,0.288275,0.986101,0.930046,3.03717,0.210498,4.23635,285.628,0.966569,0.268102,3.14756,427.209,0.333391,15.3092,0.322382,1.44322,0.175717,0.327177,46.4819,2.71499,0.490484,-0.114547,110.133,1.6228,0.134,0.206054,6.11033,0.296882,0.194616,239.47,0.0804001,0.265351,-0.065338,-3.55459,1.14173,0.128187,110.523,-5.68894,0.915177,16.3132,0.00573066,0.13724,0.249587,0.775702,1.38368,0.233427,0
5.80607,0.648934,319.542,0.264475,0.00676437,0.263621,0.605292,0.878253,3.56418,0.16883,4.24738,2.46783,0.728597,0.325809,2.45693,3437.36,0.335524,14.0586,0.265203,1.12942,-0.0693714,0.363291,13.9652,4.79979,0.390858,0.0811094,26.1237,1.20412,0.116847,-0.0225388,10.67,0.819391,2.75788,224.007,0.0935656,0.211354,0.554179,-3.69565,1.05675,0.0795372,210.766,10.3753,0.251393,5.25702,0.000874126,0.219171,0.517164,1.23015,0.0647516,0.265421,1
5.12075,1.9897,65.6946,0.255333,0.0419664,0.198682,1.53911,0.799099,3.16989,0.15461,4.24264,-0.161316,0.67028,0.0442347,4.09277,2363.65,1.91806,10.3375,0.283737,0.859178,0.121954,0.299669,231.376,2.67075,0.490608,0.130619,126.959,1.65495,0.223102,-0.189415,6.23701,1.06244,0.47226,354.214,0.0631348,0.346373,1.94978,-2.29787,1.24401,0.087777,171.129,31.0563,1.10567,5.27633,0.0134078,0.328647,0.365543,0.938677,0.36282,0.266035,1
6.74434,1.64205,278.996,0.220346,0.0489914,0.183162,1.17442,0.886591,3.40724,0.199398,3.99733,311.099,0.603497,0.161704,2.6017,1040.47,1.62928,57.7329,0.294274,1.56085,-0.236468,0.29326,48.8669,4.69617,0.3782,0.114425,69.4076,1.13717,0.261593,-0.482467,4.47824,1.63773,0.61671,387.22,0.115433,0.182999,1.08378,-3.55902,1.01033,0.0857853,121.168,16.4096,-0.17176,6.72638,0.00449944,0.221306,-0.109472,4.213,2.63275,0.22432,1
3.00814,1.42398,68.0335,0.248509,0.0,0.121769,1.68244,0.810944,3.30307,0.218564,3.84774,293.143,0.468993,0.305867,1.63315,586.499,0.353544,9.60161,0.20198,1.05331,-0.440618,0.360638,15.6697,3.33132,0.443452,-4.33083,86.3504,1.18226,0.107143,0.146604,5.49955,1.98388,1.23675,445.623,0.0817059,0.384417,0.516015,-2.3859,1.76269,0.0725367,92.7324,9.87214,-0.59082,2.69482,0.0010101,0.214657,-0.39917,0.863469,0.263507,0.257423,1
2.85664,1.61242,41.1554,0.222269,0.0126292,0.0557125,0.944917,0.883235,3.34277,0.166022,4.15275,112.554,0.590043,0.323799,3.35184,659.283,1.49714,6.74844,0.271787,0.919783,-1.85081,0.331693,73.1995,4.15022,0.446871,0.379778,26.2482,1.67033,0.161293,0.166661,9.17047,0.449409,3.46693,249.808,0.125105,0.295535,-0.602713,-4.19725,1.03165,0.0827228,192.014,-51.4072,0.499309,1.60496,0.00438596,0.201471,0.221937,0.383045,0.152614,0.318708,0
3.25117,0.396175,144.025,0.279031,0.0224467,0.200886,0.709626,0.869582,3.33436,0.215258,4.00169,335.568,0.598589,0.181792,3.34034,1856.53,0.232132,13.6376,0.347979,1.13251,-0.0954151,0.296891,116.764,2.69722,0.492306,-0.497147,76.0786,1.92051,0.122676,-0.134971,5.16195,0.905656,1.51243,488.136,0.0751609,0.258589,-0.0550614,-1.43807,1.20575,0.171361,158.933,-16.3139,-0.320616,2.06306,0.0232068,0.155543,-1.40125,3.01846,2.1524,0.277265,1
4.43887,0.452641,60.8749,0.235181,0.0206009,0.184561,1.49728,0.893708,3.5363,0.22828,4.16384,-0.324036,0.563527,0.173718,4.00636,712.941,0.254167,31.5439,0.258405,0.382915,-0.381272,0.399232,156.52,3.12428,0.463515,-0.708901,6.24107,1.21761,0.217075,0.339885,10.1917,1.49177,1.79903,338.69,0.0513222,0.233462,1.68187,-3.57977,1.46369,0.0707622,136.631,11.4906,0.492813,3.42178,0.00499168,0.180577,0.138861,2.20154,1.68715,0.299405,1
4.82828,1.96576,151.496,0.312759,0.00612557,0.447866,1.12643,0.72161,3.32618,0.214707,4.00979,146.247,0.72605,0.579279,3.11649,2803.69,1.7731,18.5889,0.255422,1.07254,0.945518,0.325175,246.512,3.52246,0.487383,0.241004,119.309,1.21598,0.213665,-1.25376,4.22721,1.16985,0.616414,189.073,0.0766007,0.361899,-0.174497,-1.7721,1.48169,0.071106,183.795,-32.8397,-0.103924,3.23962,0.0,0.097983,-0.208308,0.775496,0.2146,0.197993,0
5.06107,0.204961,45.5274,0.295445,0.050738,0.111134,0.753909,0.894408,3.0369,0.189911,4.36689,79.3493,0.120077,0.22502,2.04499,1115.86,0.636215,6.62021,0.144013,0.933382,1.23785,0.211226,29.4015,4.12696,0.429658,-0.304248,8.58207,1.16706,0.116536,0.244103,5.04845,0.51253,0.408958,272.752,0.0515093,0.316056,-0.152234,-4.94556,0.662968,0.0813427,153.988,-2.20653,0.0402047,7.16635,0.000865801,0.158526,0.0119939,3.90838,1.11862,0.228227,1
